,RecordNo,ActivityType,WaterUse,IrrigationOf,PrimaryIrrigationType,IrrigatedAreaHa,MaxRateLs,VolumeM3,ConsecutiveDayPeriod
0,CRC145402,Use Surface Water,Irrigation,Pasture,Spray,150.0,90.0,7776.0,1.0
0,CRC164826,Use Surface Water,Irrigation,Pasture,Spray,40.0,28.0,2419.0,1.0
0,CRC940879,Use Surface Water,Irrigation,Pasture,Spray - Gun,60.0,13.5,830.0,1.0
0,CRC175914,Use Surface Water,Irrigation,Pasture,Spray,60.0,36.0,,
0,CRC163408,Use Surface Water,Irrigation,Pasture,Spray,260.0,150.5,13004.0,1.0
0,CRC150251,Use Surface Water,Stockwater,,,,,,
0,CRC940476,Use Surface Water,Stockwater,,,,,,
0,CRC950103,Use Surface Water,Public Water Supply,,,,,,
0,CRC144170,Use Surface Water,Irrigation,Pasture,Spray - Gun,248.0,60.0,30240.0,7.0
0,CRC951953.3,Use Surface Water,Irrigation,Cropping,Spray,40.0,23.0,15000.0,30.0
0,CRC155509,Use Surface Water,Irrigation,Pasture,Spray,153.0,65.0,,
0,CRC151368,Use Surface Water,Scheme - Irrigation,,,3294.0,2235.6,,
0,CRC951929,Use Surface Water,Augment Flow/Wetland/Aquifer,,,,60.0,21600.0,7.0
0,CRC166025,Use Surface Water,Irrigation,Pasture,Spray,12.0,2.74,1008.0,7.0
0,CRC136480,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),0.0,110.0,,
0,CRC960224.1,Use Surface Water,Irrigation,Pasture,Spray,144.0,53.0,58772.0,28.0
0,CRC951825.3,Use Surface Water,Irrigation,Market Garden,Spray,31.0,,,
0,CRC952269,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),14.0,,,
0,CRC180552,Use Surface Water,Fisheries/Wildlife Management,,,,292.7,25289.0,1.0
1,CRC180552,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),231.0,292.7,25289.0,1.0
0,CRC011989,Use Surface Water,Potable Supply,,,,,,
0,CRC072619.5,Use Surface Water,Irrigation,Pasture,Spray,153.0,70.0,90180.0,30.0
0,CRC990668,Use Surface Water,Irrigation,Pasture,Spray,50.0,30.0,40392.0,17.0
0,CRC165595,Use Surface Water,Irrigation,Pasture,Spray - Gun,240.0,120.0,,
0,CRC951608.1,Use Surface Water,Irrigation,Pasture,Spray,90.0,,,
0,CRC160167,Use Surface Water,Irrigation,Pasture,Spray,51.0,,,
0,CRC950602.3,Use Surface Water,Irrigation,Pasture,Spray,136.0,,,
0,CRC162722,Use Surface Water,Irrigation,Pasture,Spray,211.0,87.2,105500.0,14.0
0,CRC162764,Use Surface Water,Irrigation,Pasture,Spray,100.0,30.65,2648.16,1.0
0,CRC951806,Use Surface Water,Irrigation,Pasture,Spray,122.0,45.5,37650.0,14.0
0,CRC092949,Use Surface Water,Irrigation,Pasture,Spray,460.0,280.0,24192.0,1.0
0,CRC971729,Use Surface Water,Irrigation,Sports Field,Spray,2.5,2.0,1040.0,12.0
0,CRC962402.1,Use Surface Water,Irrigation,Pasture,Spray,48.0,,,
0,CRC192266,Use Surface Water,Irrigation,Pasture,Spray,572.0,,,
1,CRC192266,Use Surface Water,Dairy Shed (Washdown/Cooling),,,,,,
2,CRC192266,Use Surface Water,Stockwater,,,,,,
3,CRC192266,Use Surface Water,Water Storage - To,,,,,,
0,CRC962154.1,Use Surface Water,Stockwater,,,,17.0,,
1,CRC962154.1,Use Surface Water,Public Water Supply,,,,17.0,,
0,CRC031570.1,Use Surface Water,Irrigation,Pasture,Spray,64.0,42.0,1633.0,1.0
0,CRC144017,Use Surface Water,Irrigation,Pasture,Spray - Gun,16.9,12.0,,
0,CRC143743,Use Surface Water,Irrigation,Pasture,Spray,65.0,40.0,24192.0,14.0
0,CRC093305,Use Surface Water,Public Water Supply,,,,329.0,198864.0,7.0
0,CRC002026,Use Surface Water,Stockwater,,,,16.0,900.0,1.0
0,CRC991363,Use Surface Water,Public Water Supply,,,,0.18,,
0,CRC011950,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),61.0,85.0,,
0,CRC960121.1,Use Surface Water,Irrigation,Cropping,Spray - Gun,31.0,,,
0,CRC156688,Use Surface Water,Irrigation,Pasture,Spray,0.0,4.67,,
0,CRC980911,Use Surface Water,Irrigation,Pasture,Spray,0.0,25.0,6480.0,7.0
0,CRC951957,Use Surface Water,Irrigation,Market Garden,Spray - Gun,60.0,30.0,2160.0,1.0
0,CRC081419,Use Surface Water,Irrigation,Pasture,Spray,5.0,3.0,560.0,7.0
0,CRC981363.2,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),50.0,,,
0,CRC154335,Use Surface Water,Irrigation,Pasture,Spray,125.0,,,
0,CRC081121,Use Surface Water,Stockwater,,,,,,
0,CRC991102.6,Use Surface Water,Irrigation,Pasture,Spray,259.0,450.0,164862.0,9.0
0,CRC169502,Use Surface Water,Stockwater,,,,2931.0,,
0,CRC950462.4,Use Surface Water,Irrigation,Pasture,Spray,340.0,,,
0,CRC030356.1,Use Surface Water,Irrigation,Market Garden,Trickle,2.0,3.0,176.0,14.0
0,CRC110293,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),300.0,500.0,245700.0,14.0
0,CRC163174,Use Surface Water,Irrigation,Pasture,Spray,45.0,19.0,1641.0,1.0
0,CRC952146,Use Surface Water,Irrigation,Pasture,Spray,0.0,91.0,7862.0,1.0
0,CRC162997,Use Surface Water,Irrigation,Pasture,Spray,250.0,40.0,,
0,CRC981241,Use Surface Water,Domestic Use,,,,9.0,700.0,1.0
0,CRC012006,Use Surface Water,Public Water Supply,,,,2500.0,,
1,CRC012006,Use Surface Water,Scheme - Irrigation,,,,2500.0,,
2,CRC012006,Use Surface Water,Scheme - Stockwater,,,,2500.0,,
0,CRC120693,Use Surface Water,Aquaculture,,,,114.7,9910.5,1.0
0,CRC940033A.3,Use Surface Water,Public Water Supply,,,,,,
0,CRC001892,Use Surface Water,Irrigation,Pasture,Spray,21.0,4.2,360.0,1.0
0,CRC151133,Use Surface Water,Irrigation,Pasture,Spray,2660.0,1100.0,,
0,CRC150940,Use Surface Water,Irrigation,Pasture,Spray,750.0,200.0,,
0,CRC032147.1,Use Surface Water,Irrigation,Vineyard ,Spray,68.4,25.0,2052.0,1.0
0,CRC160685,Use Surface Water,Irrigation,Pasture,Spray,323.0,,,
0,CRC011940,Use Surface Water,Irrigation,Pasture,Spray,85.0,85.0,7344.0,1.0
0,CRC167218,Use Surface Water,Scheme - Irrigation,,,,40000.0,,
0,CRC990223.1,Use Surface Water,Irrigation,Pasture,Spray,15.0,15.0,9720.0,21.0
0,CRC000613,Use Surface Water,Irrigation,Pasture,Spray,194.0,80.0,103680.0,18.0
0,CRC970354,Use Surface Water,Irrigation,Pasture,Spray - Gun,20.0,35.0,11088.0,26.0
0,CRC952550,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),223.0,350.0,387450.0,15.0
0,CRC168762,Use Surface Water,Irrigation,Pasture,Spray - Gun,37.0,38.0,9500.0,7.0
0,CRC157846,Use Surface Water,Irrigation,Pasture,Spray,70.0,45.0,3564.0,1.0
0,CRC144795,Use Surface Water,Irrigation,Pasture,Spray,450.0,100.0,,
0,CRC162722,Use Surface Water,Irrigation,Pasture,Spray,211.0,87.2,105500.0,14.0
0,CRC152678,Use Surface Water,Irrigation,Pasture,Spray,5.0,,,
0,CRC168975,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),25.0,,,
0,CRC162204,Use Surface Water,Irrigation,Pasture,Spray,454.0,115.0,,
0,CRC962388.2,Use Surface Water,Irrigation,Pasture,Spray - Gun,118.0,,,
0,CRC157613,Use Surface Water,Irrigation,Cropping,Spray - Gun,4.4,10.0,1980.0,12.0
0,CRC169386,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),188.0,450.0,174960.0,12.0
0,CRC991049,Use Surface Water,Irrigation,Pasture,Spray - Gun,40.0,,,
0,CRC131868,Use Surface Water,Irrigation,Pasture,Spray,247.0,50.0,28980.0,7.0
0,CRC141818,Use Surface Water,Irrigation,Pasture,Spray,50.0,115.0,31243.0,15.0
0,CRC169502,Use Surface Water,Stockwater,,,,2931.0,,
0,CRC001590,Use Surface Water,Irrigation,Pasture,Spray - Gun,6.0,4.2,1361.0,5.0
0,CRC146437,Use Surface Water,Irrigation,Pasture,Spray,60.0,,,
0,CRC092887,Use Surface Water,Amenity - non-consumptive,,,,100.0,,
0,CRC165044,Use Surface Water,Irrigation,Pasture,Spray,100.0,45.0,27216.0,7.0
0,CRC971432,Use Surface Water,Irrigation,Pasture,Spray,1.0,,,
0,CRC160485,Use Surface Water,Irrigation,Pasture,Spray,228.0,65.6,40000.0,7.0
0,CRC182259,Use Surface Water,Research (incl testing),,,,16.0,1382.0,1.0
0,CRC155109,Use Surface Water,Irrigation,Pasture,Spray,40.0,10.0,,
0,CRC990958.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,100.0,35.0,27720.0,10.0
0,CRC054838,Use Surface Water,Public Water Supply,,,,63.0,5443.0,1.0
0,CRC151962,Use Surface Water,Irrigation,Pasture,Spray - Gun,40.0,,,
0,CRC151408,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),583.0,850.0,420000.0,12.0
0,CRC952205,Use Surface Water,Irrigation,Cropping,Spray - Gun,139.0,,,
0,CRC020124.1,Use Surface Water,Public Water Supply,,,,1.0,,
1,CRC020124.1,Use Surface Water,Scheme - Stockwater,,,,,,
0,CRC162541,Use Surface Water,Irrigation,Pasture,Spray,40.0,25.0,,
0,CRC990612,Use Surface Water,Irrigation,Pasture,Spray,40.0,,,
0,CRC970989,Use Surface Water,Irrigation,Pasture,Trickle,0.0,,,
0,CRC941161.3,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),176.0,450.0,332640.0,30.0
0,CRC163034,Use Surface Water,Irrigation,Pasture,Spray,34.0,15.3,,
0,CRC156142,Use Surface Water,Irrigation,Pasture,Spray,18.0,23.0,1159.0,1.0
0,CRC930584,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),16.0,113.0,4068.0,1.0
0,CRC040320.1,Use Surface Water,Irrigation,Pasture,Spray,5.0,2.5,,
0,CRC960871,Use Surface Water,Irrigation,Pasture,Spray - Gun,153.0,,,
0,CRC142008,Use Surface Water,Scheme - Irrigation,,,,258.0,,
0,CRC182252,Use Surface Water,Irrigation,Pasture,Spray,560.0,,,
1,CRC182252,Use Surface Water,Water Storage - To,,,,,,
0,CRC151200,Use Surface Water,Scheme - Irrigation,,,,450.0,41500.0,30.0
0,CRC000061.1,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),40.0,40.0,,
0,CRC084036.4,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),1700.0,2000.0,4165344.0,30.0
0,CRC102094,Use Surface Water,Irrigation,Pasture,Spray,296.0,122.2,10558.0,1.0
0,CRC141931,Use Surface Water,Irrigation,Pasture,Spray,262.0,91.0,96774.0,14.0
0,CRC168180,Use Surface Water,Irrigation,Pasture,Spray - Gun,26.0,12.6,5988.0,7.0
0,CRC163034,Use Surface Water,Irrigation,Pasture,Spray,34.0,15.3,,
0,CRC011952,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),63.0,152.0,,
0,CRC166429,Use Surface Water,Irrigation,Pasture,Spray,0.0,136.0,11751.0,1.0
0,CRC150944,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),3500.0,1400.0,120960.0,1.0
0,CRC167125,Use Surface Water,Irrigation,Pasture,Spray,99.0,50.9,,
0,CRC141818,Use Surface Water,Irrigation,Pasture,Spray,50.0,115.0,31243.0,15.0
0,CRC164947,Use Surface Water,Irrigation,Pasture,Spray,467.0,270.0,23328.0,1.0
0,CRC165611,Use Surface Water,Irrigation,Pasture,Spray,60.0,28.0,2149.0,1.0
0,CRC111326,Use Surface Water,Irrigation,Pasture,Spray,60.0,43.0,44582.0,14.0
0,CRC960919.2,Use Surface Water,Irrigation,Pasture,Spray,22.0,11.0,911.0,1.0
0,CRC141212,Use Surface Water,Irrigation,Pasture,Spray,33.0,80.0,,
0,CRC990660.2,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),1055.0,1800.0,1900800.0,20.0
0,CRC011818,Use Surface Water,Public Water Supply,,,,86.0,7430.0,1.0
0,CRC992762.3,Use Surface Water,Irrigation,Pasture,Spray,38.0,34.0,1900.0,1.0
0,CRC022209,Use Surface Water,Irrigation,Pasture,Spray,35.0,12.0,,
0,CRC990342,Use Surface Water,Stockwater,,,,1.5,,
0,CRC951542.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,61.0,,,
0,CRC166624,Use Surface Water,Irrigation,Pasture,Spray,45.0,21.0,,
0,CRC971340.1,Use Surface Water,Irrigation,Ready Lawn,Spray - Gun,8.0,,,
0,CRC133527,Use Surface Water,Irrigation,Pasture,Spray - Gun,90.0,50.0,,
0,CRC156896,Use Surface Water,Irrigation,Pasture,Spray,497.8,214.0,,
0,CRC980027,Use Surface Water,Domestic Use,,,,10.0,,
0,CRC011875,Use Surface Water,Irrigation,Market Garden,Spray,22.0,10.0,3024.0,7.0
0,CRC020026,Use Surface Water,Irrigation,Pasture,Spray,32.0,19.0,12310.0,10.0
0,CRC920874,Use Surface Water,Irrigation,Pasture,Spray,130.0,,,
0,CRC981156,Use Surface Water,Irrigation,Pasture,Spray,33.0,16.5,1425.0,1.0
0,CRC030246.2,Use Surface Water,Irrigation,Pasture,Spray,165.0,50.0,4320.0,1.0
0,CRC951234,Use Surface Water,Irrigation,Pasture,Spray,68.0,45.0,3240.0,1.0
0,CRC980916,Use Surface Water,Irrigation,Pasture,Spray,40.0,,,
0,CRC083692,Use Surface Water,Irrigation,Pasture,Spray,35.0,19.0,1642.0,1.0
0,CRC981817.4,Use Surface Water,Irrigation,Pasture,Spray,25.0,15.0,9072.0,7.0
0,CRC041402,Use Surface Water,Irrigation,Pasture,Spray,200.0,50.0,60480.0,14.0
0,CRC101875,Use Groundwater,Public Water Supply,,,,100.0,,
1,CRC101875,Use Surface Water,Public Water Supply,,,,,,
2,CRC101875,Use Surface Water,Scheme - Stockwater,,,,,,
0,CRC030699,Use Surface Water,Irrigation,Pasture,Spray,21.0,15.7,,
0,CRC951622,Use Surface Water,Irrigation,Pasture,Spray,0.0,85.0,1070.0,1.0
0,CRC990292.2,Use Surface Water,Aquaculture,,,,280.0,,
0,CRC133153,Use Surface Water,Irrigation,Pasture,Spray,135.0,23.0,13910.0,7.0
0,CRC110404,Use Surface Water,Domestic Use,,,,30.0,942.0,1.0
0,CRC141389,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),35.0,,,
0,CRC991971.1,Use Surface Water,Irrigation,Pasture,Spray,145.0,45.5,26208.0,7.0
0,CRC151963,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),52.0,140.0,96768.0,21.0
0,CRC153267,Use Surface Water,Irrigation,Pasture,Spray,85.0,,,
0,CRC940226.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,91.0,60.0,3888.0,1.0
0,CRC052628,Use Surface Water,Public Water Supply,,,,,,
1,CRC052628,Use Surface Water,Scheme - Stockwater,,,,,,
0,CRC136479,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),194.0,251.0,,
0,CRC151965,Use Surface Water,Irrigation,Pasture,Spray,42.0,,,
0,CRC153403,Use Surface Water,Irrigation,Pasture,Spray,190.0,65.0,67392.0,12.0
0,CRC970423,Use Surface Water,Irrigation,Pasture,Spray,150.0,75.0,6480.0,1.0
0,CRC951490.1,Use Surface Water,Irrigation,Pasture,Spray,500.0,360.0,31104.0,1.0
0,CRC952190.1,Use Surface Water,Irrigation,Pasture,Spray,110.0,40.0,3168.0,1.0
0,CRC020584,Use Surface Water,Irrigation,Pasture,Spray,34.0,19.0,1641.6,1.0
0,CRC133471,Use Surface Water,Irrigation,Pasture,Spray,400.0,227.0,137289.0,7.0
0,CRC012237.4,Use Surface Water,Irrigation,Pasture,Spray,460.0,280.0,24192.0,1.0
0,CRC153225,Use Surface Water,Irrigation,Pasture,Spray,447.0,261.0,22550.0,1.0
0,CRC154618,Use Surface Water,Irrigation,Pasture,Spray,40.0,,,
0,CRC141818,Use Surface Water,Irrigation,Pasture,Spray,50.0,115.0,31243.0,15.0
0,CRC040244,Use Surface Water,Irrigation,Vineyard,Trickle,34.0,2.9,222.0,1.0
0,CRC981249.3,Use Surface Water,Irrigation,Pasture,Spray,284.0,385.0,199584.0,17.0
0,CRC111922,Use Surface Water,Power Generation,,,,25.0,2160.0,1.0
0,CRC990749,Use Surface Water,Irrigation,Pasture,Spray,38.0,23.0,22853.0,14.0
0,CRC021585,Use Surface Water,Water Storage - To,,,600.0,,,
0,CRC971706.1,Use Surface Water,Irrigation,Pasture,Spray,65.0,,,
0,CRC154442,Use Surface Water,Irrigation,Pasture,Spray,0.0,30.0,10184.0,10.0
0,CRC951967.2,Use Surface Water,Irrigation,Pasture,Spray,344.0,,,
0,CRC990851.6,Use Surface Water,Irrigation,Pasture,Spray,616.0,550.0,344500.0,12.0
0,CRC951956,Use Surface Water,Irrigation,Market Garden,Spray - Gun,60.0,38.0,15000.0,7.0
0,CRC012006,Use Surface Water,Public Water Supply,,,,2500.0,,
1,CRC012006,Use Surface Water,Scheme - Irrigation,,,,2500.0,,
2,CRC012006,Use Surface Water,Scheme - Stockwater,,,,2500.0,,
0,CRC981876.1,Use Surface Water,Scheme - Stockwater,,,,15.0,6500.0,7.0
0,CRC991808,Use Surface Water,Fisheries/Wildlife Management,,,,20.0,,
0,CRC150814,Use Surface Water,Irrigation,Pasture,Spray,62.0,,,
0,CRC012084,Use Surface Water,Stockwater,,,,56.0,,
0,CRC990931.1,Use Surface Water,Public Water Supply,,,,60.0,5184.0,1.0
0,CRC970395,Use Surface Water,Irrigation,Cropping,Spray - Gun,41.0,,,
0,CRC157983,Use Surface Water,Domestic Use,,,,,,
0,CRC150472,Use Surface Water,Irrigation,Pasture,Spray - Gun,62.0,,,
0,CRC040464,Use Surface Water,Aquaculture,,,,,100.0,1.0
0,CRC153907,Use Surface Water,Stockwater,,,,,,
0,CRC181067,Use Surface Water,Irrigation,Pasture,Spray,262.0,21.0,25401.0,14.0
0,CRC952547,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),250.0,350.0,,
0,CRC992260,Use Surface Water,Irrigation,Pasture,Trickle,5.0,,,
0,CRC153817,Use Groundwater,Irrigation,Pasture,Spray,187.5,55.3,,
1,CRC153817,Use Surface Water,Irrigation,Pasture,Spray,187.5,55.3,,
0,CRC971656.1,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),20.0,,,
0,CRC990473,Use Surface Water,Irrigation,Market Garden,Spray,14.0,10.6,6106.0,10.0
0,CRC970542.1,Use Surface Water,Irrigation,Cropping,Spray - Gun,8.0,11.0,2850.0,7.0
0,CRC011996,Use Surface Water,Stockwater,,,,1100.0,,
0,CRC153285,Use Surface Water,Irrigation,Pasture,Spray,179.0,45.0,,
0,CRC152625,Use Surface Water,Irrigation,Pasture,Spray,221.0,34.1,2946.24,1.0
0,CRC153401,Use Surface Water,Irrigation,Pasture,Spray - Gun,30.0,,,
0,CRC156896,Use Surface Water,Irrigation,Pasture,Spray,497.8,214.0,,
0,CRC173678,Use Surface Water,Irrigation,Pasture,Spray,240.0,72.0,6220.8,1.0
0,CRC161635,Use Surface Water,Irrigation,Pasture,Spray,25.0,12.0,1037.0,1.0
0,CRC175816,Use Surface Water,Irrigation,Pasture,Spray,0.0,60.0,,
0,CRC155932,Use Surface Water,Public Water Supply,,,,10.0,864.0,1.0
0,CRC136961,Use Groundwater,Irrigation,Pasture,Spray,89.0,30.0,9072.0,7.0
1,CRC136961,Use Surface Water,Irrigation,Pasture,Spray,89.0,30.0,9072.0,7.0
0,CRC151095,Use Surface Water,Scheme - Irrigation,,,,1325.0,,
0,CRC051460,Use Surface Water,Irrigation,Pasture,Spray,80.0,33.1,20000.0,7.0
0,CRC191664,Use Surface Water,Irrigation,Pasture,Spray,200.0,230.0,157248.0,14.0
0,CRC980228,Use Surface Water,Irrigation,Pasture,Spray,50.0,30.0,37260.0,21.0
0,CRC156896,Use Surface Water,Irrigation,Pasture,Spray,497.8,214.0,,
0,CRC174408,Use Surface Water,Scheme - Irrigation,Pasture,Spray,,173.2,,
0,CRC961089,Use Surface Water,Public Water Supply,,,,,,
0,CRC145402,Use Surface Water,Irrigation,Pasture,Spray,150.0,90.0,7776.0,1.0
0,CRC970696.2,Use Surface Water,Dairy Shed (Washdown/Cooling),,,,3.0,54.0,1.0
0,CRC141282,Use Surface Water,Irrigation,Pasture,Spray - Gun,30.0,15.0,1296.0,1.0
0,CRC982202.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,40.0,26.0,23587.0,14.0
0,CRC102210.2,Use Surface Water,Irrigation,Pasture,Spray,212.0,15.0,1306.0,1.0
0,CRC151370,Use Surface Water,Scheme - Irrigation,,,3294.0,,,
0,CRC962029,Use Surface Water,Irrigation,Pasture,Spray,4.0,,,
0,CRC084608,Use Surface Water,Public Water Supply,,,,5.3,3185.0,7.0
0,CRC992605,Use Surface Water,Irrigation,Pasture,Spray,20.0,16.5,9332.0,9.0
0,CRC012581,Use Surface Water,Irrigation,Pasture,Spray,17.0,15.0,9720.0,9.0
0,CRC165901,Use Surface Water,Power Generation,,,,77.0,6653.0,1.0
1,CRC165901,Use Surface Water,Irrigation,Pasture,Spray,0.0,77.0,6653.0,1.0
0,CRC940428C.1,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),90.0,90.0,54432.0,7.0
0,CRC040497,Use Surface Water,Irrigation,Pasture,Spray,200.0,70.0,6048.0,1.0
0,CRC961093,Use Surface Water,Irrigation,Pasture,Spray,231.0,110.0,55450.0,7.0
0,CRC930402C,Use Surface Water,Power Generation,,,,100.0,60480.0,7.0
0,CRC060099.2,Use Surface Water,Irrigation,Pasture,Spray,5462.0,634.4,,
0,CRC169502,Use Surface Water,Stockwater,,,,2931.0,,
0,CRC110398,Use Surface Water,Irrigation,Pasture,Spray,367.0,212.5,,
0,CRC951931,Use Surface Water,Irrigation,Pasture,Spray - Gun,100.0,45.0,36450.0,21.0
0,CRC165190,Use Surface Water,Irrigation,Pasture,Spray,120.0,83.0,255500.0,365.0
0,CRC960044.2,Use Surface Water,Irrigation,Pasture,Spray,90.0,,,
0,CRC011996,Use Surface Water,Stockwater,,,,1100.0,,
0,CRC111386,Use Surface Water,Power Generation,,,,3.0,260.0,1.0
0,CRC161549,Use Groundwater,Irrigation,Pasture,Spray,261.0,70.0,13046.4,1.0
1,CRC161549,Use Surface Water,Irrigation,Pasture,Spray,261.0,70.0,13046.4,1.0
0,CRC970664.2,Use Surface Water,Public Water Supply,,,,10.0,432.0,1.0
0,CRC981132.1,Use Surface Water,Public Water Supply,,,,,,
0,CRC002148.1,Use Surface Water,Irrigation,Pasture,Spray,0.0,75.0,,
0,CRC084382,Use Surface Water,Public Water Supply,,,,2.5,1512.0,7.0
0,CRC970884.3,Use Surface Water,Irrigation,Market Garden,Spray - Gun,174.0,,,
0,CRC150460,Use Surface Water,Irrigation,Pasture,Spray,113.0,72.0,39916.0,7.0
0,CRC941233,Use Surface Water,Fisheries/Wildlife Management,,,,60.0,,
0,CRC192050,Use Surface Water,Scheme - Stockwater,,,,5.25,454.0,1.0
0,CRC192050,Use Surface Water,Scheme - Stockwater,,,,5.25,454.0,1.0
0,CRC192050,Use Surface Water,Scheme - Stockwater,,,,5.25,454.0,1.0
0,CRC192050,Use Surface Water,Scheme - Stockwater,,,,5.25,454.0,1.0
0,CRC184240,Use Surface Water,Irrigation,Pasture,Spray,210.0,200.0,,
0,CRC184240,Use Surface Water,Irrigation,Pasture,Spray,210.0,200.0,,
0,CRC180553,Use Surface Water,Irrigation,Pasture,Spray,0.0,100.0,1382400.0,365.0
1,CRC180553,Use Groundwater,Stockwater,,,,5.0,57000.0,365.0
0,CRC180553,Use Surface Water,Irrigation,Pasture,Spray,0.0,100.0,1382400.0,365.0
1,CRC180553,Use Groundwater,Stockwater,,,,5.0,57000.0,365.0
0,CRC175073,Use Surface Water,Irrigation,Pasture,Spray,250.0,4.9,,
0,CRC031604,Use Surface Water,Irrigation,Pasture,Spray,26.0,33.0,16200.0,30.0
0,CRC012612,Use Surface Water,Irrigation,Pasture,Spray - Gun,34.0,28.0,19353.0,16.0
0,CRC012612,Use Surface Water,Irrigation,Pasture,Spray - Gun,34.0,28.0,19353.0,16.0
0,CRC031604,Use Surface Water,Irrigation,Pasture,Spray,26.0,33.0,16200.0,30.0
0,CRC144632,Use Surface Water,Irrigation,Pasture,Spray,180.0,230.0,19872.0,1.0
0,CRC180692,Use Surface Water,Irrigation,Pasture,Spray,478.0,135.5,11707.0,1.0
0,CRC180692,Use Surface Water,Irrigation,Pasture,Spray,478.0,135.5,11707.0,1.0
0,CRC180692,Use Surface Water,Irrigation,Pasture,Spray,478.0,135.5,11707.0,1.0
0,CRC180692,Use Surface Water,Irrigation,Pasture,Spray,478.0,135.5,11707.0,1.0
0,CRC961810,Use Surface Water,Irrigation,Pasture,Spray,13.0,30.0,8640.0,15.0
0,CRC144632,Use Surface Water,Irrigation,Pasture,Spray,180.0,230.0,19872.0,1.0
0,CRC192265,Use Surface Water,Irrigation,Pasture,Spray,572.0,30.0,2593.0,1.0
0,CRC192265,Use Surface Water,Irrigation,Pasture,Spray,572.0,30.0,2593.0,1.0
0,CRC192265,Use Surface Water,Irrigation,Pasture,Spray,572.0,30.0,2593.0,1.0
0,CRC192265,Use Surface Water,Irrigation,Pasture,Spray,572.0,30.0,2593.0,1.0
0,CRC183099,Use Surface Water,Irrigation,Pasture,Spray,560.0,250.0,648000.0,30.0
0,CRC183099,Use Surface Water,Irrigation,Pasture,Spray,560.0,250.0,648000.0,30.0
0,CRC183099,Use Surface Water,Irrigation,Pasture,Spray,560.0,250.0,648000.0,30.0
0,CRC183099,Use Surface Water,Irrigation,Pasture,Spray,560.0,250.0,648000.0,30.0
0,CRC136234,Use Surface Water,Irrigation,Pasture,Spray,0.0,1000.0,,
0,CRC136234,Use Surface Water,Irrigation,Pasture,Spray,0.0,1000.0,,
0,CRC175752,Use Surface Water,Scheme - Irrigation,,,,350.0,,
0,CRC180561,Use Surface Water,Irrigation,Pasture,Spray,6640.0,1800.0,,
0,CRC193950,Use Surface Water,Irrigation,Pasture,Spray,106.0,66.4,37492.0,7.0
0,CRC193950,Use Surface Water,Irrigation,Pasture,Spray,106.0,66.4,37492.0,7.0
0,CRC193950,Use Surface Water,Irrigation,Pasture,Spray,106.0,66.4,37492.0,7.0
0,CRC193950,Use Surface Water,Irrigation,Pasture,Spray,106.0,66.4,37492.0,7.0
0,CRC193950,Use Surface Water,Irrigation,Pasture,Spray,106.0,66.4,37492.0,7.0
